id,create_stamp,modify_stamp,version,aircraft_carrier_id,content,exact_date,place_name,track_identifier,year
512155918375813122,2020/11/14 06:44:46.337000000,2020/11/14 06:44:46.337000000,0,512155916383518720,,43924,西班牙马略卡岛帕尔马海岸,轨迹二,2014年
512155918375813123,2020/11/14 06:44:46.337000000,2020/11/14 06:44:46.337000000,0,512155916383518720,,43929,直布罗陀海峡,轨迹二,2014年
512155918375813124,2020/11/14 06:44:46.337000000,2020/11/14 06:44:46.337000000,0,512155916383518720,,43939,诺福克海军基地,轨迹二,2014年
512155918380007424,2020/11/14 06:44:46.338000000,2020/11/14 06:44:46.338000000,0,512155916383518720,,44151,诺福克海军基地,轨迹三,2015年
512155918380007425,2020/11/14 06:44:46.338000000,2020/11/14 06:44:46.338000000,0,512155916383518720,,44164,直布罗陀海峡,轨迹三,2015年
512155918380007426,2020/11/14 06:44:46.338000000,2020/11/14 06:44:46.338000000,0,512155916383518720,与FS Forbin（D620）一起参加了传递练习（PASSEX）,44167,西西里海峡,轨迹三,2015年
512155918380007427,2020/11/14 06:44:46.338000000,2020/11/14 06:44:46.338000000,0,512155916383518720,,44169,亚得里亚海,轨迹三,2015年
512155918380007428,2020/11/14 06:44:46.338000000,2020/11/14 06:44:46.338000000,0,512155916383518720,,44170,克罗地亚斯普利特海岸,轨迹三,2015年
512155918380007429,2020/11/14 06:44:46.338000000,2020/11/14 06:44:46.338000000,0,512155916383518720,,44179,苏伊士运河,轨迹三,2015年
512155918380007430,2020/11/14 06:44:46.338000000,2020/11/14 06:44:46.338000000,0,512155916383518720,,44182,巴贝勒·曼德布海峡,轨迹三,2015年
512155918380007431,2020/11/14 06:44:46.338000000,2020/11/14 06:44:46.338000000,0,512155916383518720,,44191,霍尔木兹海峡,轨迹三,2015年
512155918384201728,2020/11/14 06:44:46.339000000,2020/11/14 06:44:46.339000000,0,512155916383518720,以支持“固有决心”行动。,44194,阿拉伯湾,轨迹三,2015年
512155918384201729,2020/11/14 06:44:46.339000000,2020/11/14 06:44:46.339000000,0,512155916383518720,,43836,阿联酋杰贝阿里港的9号码头58/59泊位停泊,轨迹三,2016年
512155918384201730,2020/11/14 06:44:46.339000000,2020/11/14 06:44:46.339000000,0,512155916383518720,,43867,阿联酋杰贝阿里,轨迹三,2016年
512155918384201731,2020/11/14 06:44:46.339000000,2020/11/14 06:44:46.339000000,0,512155916383518720,,43910,阿联酋杰贝阿里,轨迹三,2016年
512155918384201732,2020/11/14 06:44:46.339000000,2020/11/14 06:44:46.339000000,0,512155916383518720,,43938,巴林哈利法·本·萨勒曼港（KBSP）的6号泊位,轨迹三,2016年
512155918384201733,2020/11/14 06:44:46.339000000,2020/11/14 06:44:46.339000000,0,512155916383518720,,43966,阿联酋杰贝阿里,轨迹三,2016年
512155918384201734,2020/11/14 06:44:46.339000000,2020/11/14 06:44:46.339000000,0,512155916383518720,,43971,霍尔木兹海峡向南,轨迹三,2016年
512155918388396032,2020/11/14 06:44:46.340000000,2020/11/14 06:44:46.340000000,0,512155916383518720,,43979,巴贝勒·曼德布海峡（Bab-el Mandeb Strait）北行,轨迹三,2016年
512155918388396033,2020/11/14 06:44:46.340000000,2020/11/14 06:44:46.340000000,0,512155916383518720,,43984,苏伊士运河,轨迹三,2016年
512155918388396034,2020/11/14 06:44:46.340000000,2020/11/14 06:44:46.340000000,0,512155916383518720,支持“固有分辨行动（OIR）”,43985,地中海,轨迹三,2016年
512155918388396035,2020/11/14 06:44:46.340000000,2020/11/14 06:44:46.340000000,0,512155916383518720,,44003,希腊克里特岛苏打湾,轨迹三,2016年
512155918388396036,2020/11/14 06:44:46.340000000,2020/11/14 06:44:46.340000000,0,512155916383518720,,44014,直布罗陀海峡,轨迹三,2016年
512155918388396037,2020/11/14 06:44:46.340000000,2020/11/14 06:44:46.340000000,0,512155916383518720,,44025,诺福克海军基地,轨迹三,2016年
512155918388396038,2020/11/14 06:44:46.340000000,2020/11/14 06:44:46.340000000,0,512155916383518720,,44068,诺福克海军基地,轨迹四,2016年
512155918388396039,2020/11/14 06:44:46.340000000,2020/11/14 06:44:46.340000000,0,512155916383518720,,43944,摩洛哥海岸,轨迹四,2018年
512155918388396040,2020/11/14 06:44:46.340000000,2020/11/14 06:44:46.340000000,0,512155916383518720,,43948,直布罗陀海峡,轨迹四,2018年
512155918392590336,2020/11/14 06:44:46.341000000,2020/11/14 06:44:46.341000000,0,512155916383518720,,43954,地中海,轨迹四,2018年
512155918392590337,2020/11/14 06:44:46.341000000,2020/11/14 06:44:46.341000000,0,512155916383518720,,43974,希腊苏打湾,轨迹四,2018年
512155918392590338,2020/11/14 06:44:46.341000000,2020/11/14 06:44:46.341000000,0,512155916383518720,2018年的多国演习波罗的海行动,43981,穿越奥特朗托海峡北行,轨迹四,2018年
512155918392590339,2020/11/14 06:44:46.341000000,2020/11/14 06:44:46.341000000,0,512155916383518720,,44003,法国马赛,轨迹四,2018年
512155918392590340,2020/11/14 06:44:46.341000000,2020/11/14 06:44:46.341000000,0,512155916383518720,,44010,直布罗陀海峡西行,轨迹四,2018年
512155918392590341,2020/11/14 06:44:46.341000000,2020/11/14 06:44:46.341000000,0,512155916383518720,杜鲁门（Harry S. Truman）在与法国阵风防空周（Rafale M）进行了联合飞行操作,7月2日至6日,比斯开湾（Bay of Biscay）,轨迹四,2018年
512155918396784640,2020/11/14 06:44:46.342000000,2020/11/14 06:44:46.342000000,0,512155916383518720,,44033,诺福克海军基地14N码头,轨迹四,2018年
512155918396784641,2020/11/14 06:44:46.342000000,2020/11/14 06:44:46.342000000,0,512155916383518720,与HMCS哈利法克斯（FFH 330）和HMCS多伦多（FFH 333）参加了联合海军演习,44084,新斯科舍省海岸,轨迹四,2018年
512155918396784642,2020/11/14 06:44:46.342000000,2020/11/14 06:44:46.342000000,0,512155916383518720,,44092,冰岛南部水域,轨迹四,2018年
512155918396784643,2020/11/14 06:44:46.342000000,2020/11/14 06:44:46.342000000,0,512155916383518720,,44099,爱尔兰西北部,轨迹四,2018年
512155918396784644,2020/11/14 06:44:46.342000000,2020/11/14 06:44:46.342000000,0,512155916383518720,,44103,北海,轨迹四,2018年
512155918396784645,2020/11/14 06:44:46.342000000,2020/11/14 06:44:46.342000000,0,512155916383518720,进行了海上补给,44104,英格兰诺森伯兰海岸,轨迹四,2018年
512155918396784646,2020/11/14 06:44:46.342000000,2020/11/14 06:44:46.342000000,0,512155916383518720,,44109,多佛海峡,轨迹四,2018年
512155918400978944,2020/11/14 06:44:46.343000000,2020/11/14 06:44:46.343000000,0,512155916383518720,,44110,朴茨茅斯,轨迹四,2018年
512155918400978945,2020/11/14 06:44:46.343000000,2020/11/14 06:44:46.343000000,0,512155916383518720,,44115,多佛海峡北行,轨迹四,2018年
512155918400978946,2020/11/14 06:44:46.343000000,2020/11/14 06:44:46.343000000,0,512155916383518720,,44118,英格兰东海岸,轨迹四,2018年
512155918400978947,2020/11/14 06:44:46.343000000,2020/11/14 06:44:46.343000000,0,512155916383518720,,44123,挪威博多西南水域,轨迹四,2018年
512155918400978948,2020/11/14 06:44:46.343000000,2020/11/14 06:44:46.343000000,0,512155916383518720,,44125,挪威博多沿海,轨迹四,2018年
512155918405173248,2020/11/14 06:44:46.344000000,2020/11/14 06:44:46.344000000,0,512155916383518720,参加了北约演习三叉戟关头2018,44129,挪威海,轨迹四,2018年
512155918405173249,2020/11/14 06:44:46.344000000,2020/11/14 06:44:46.344000000,0,512155916383518720,,44141,摩洛哥西海岸,轨迹四,2018年
512155918405173250,2020/11/14 06:44:46.344000000,2020/11/14 06:44:46.344000000,0,512155916383518720,,44145,葡萄牙里斯本海岸附近,轨迹四,2018年
512155918405173251,2020/11/14 06:44:46.344000000,2020/11/14 06:44:46.344000000,0,512155916383518720,,44152,直布罗陀海峡东行,轨迹四,2018年
512155918405173252,2020/11/14 06:44:46.344000000,2020/11/14 06:44:46.344000000,0,512155916383518720,,44161,爱奥尼亚海,轨迹四,2018年
512155918405173253,2020/11/14 06:44:46.344000000,2020/11/14 06:44:46.344000000,0,512155916383518720,,44162,越过奥特朗托海峡北行,轨迹四,2018年
512155918405173254,2020/11/14 06:44:46.344000000,2020/11/14 06:44:46.344000000,0,512155916383518720,,44166,奥特朗托海峡向南行进,轨迹四,2018年
512155918405173255,2020/11/14 06:44:46.344000000,2020/11/14 06:44:46.344000000,0,512155916383518720,,44169,直布罗陀海峡,轨迹四,2018年
512155918405173256,2020/11/14 06:44:46.344000000,2020/11/14 06:44:46.344000000,0,512155916383518720,,44170,摩洛哥西海岸附近,轨迹四,2018年
512155918409367552,2020/11/14 06:44:46.345000000,2020/11/14 06:44:46.345000000,0,512155916383518720,,44181,诺福克海军基地,轨迹四,2018年
512155918409367553,2020/11/14 06:44:46.345000000,2020/11/14 06:44:46.345000000,0,512155916383518720,诺曼底号（CG 60）和罗斯号（DDG 71）的护送下越过直布罗陀海峡东行,44170,直布罗陀海峡,轨迹五,2019年
512155918409367554,2020/11/14 06:44:46.345000000,2020/11/14 06:44:46.345000000,0,512155916383518720,,44174,西西里岛东海岸,轨迹五,2019年
512155918409367555,2020/11/14 06:44:46.345000000,2020/11/14 06:44:46.345000000,0,512155916383518720,与TCG Gaziantep（F490）和TCG Gediz（F495）参加了照片练习（PHOTOEX）,44176,地中海,轨迹五,2019年
512155918409367556,2020/11/14 06:44:46.345000000,2020/11/14 06:44:46.345000000,0,512155916383518720,进行的“美国海军”补给品海上补给,44177,地中海,轨迹五,2019年
512155918409367557,2020/11/14 06:44:46.345000000,2020/11/14 06:44:46.345000000,0,512155916383518720,,44178,苏伊士运河,轨迹五,2019年
512155918409367558,2020/11/14 06:44:46.345000000,2020/11/14 06:44:46.345000000,0,512155916383518720,在诺曼底号航空母舰和福雷斯特·谢尔曼号航空母舰（DDG 98）的护送下越过了Bab el-Mandeb海峡南行,44182,巴贝勒·曼德布海峡（Bab-el Mandeb Strait）北行,轨迹五,2019年
512155918409367559,2020/11/14 06:44:46.345000000,2020/11/14 06:44:46.345000000,0,512155916383518720,进行的“美国海军”沃利·希拉（T-AKE 8）海上补给,44186,北阿拉伯海,轨迹五,2019年
512155918409367560,2020/11/14 06:44:46.345000000,2020/11/14 06:44:46.345000000,0,512155916383518720,,43832,北阿拉伯海,轨迹五,2020年
512155918413561856,2020/11/14 06:44:46.346000000,2020/11/14 06:44:46.346000000,0,512155916383518720,,43847,阿曼杜克姆港,轨迹五,2020年
512155918413561857,2020/11/14 06:44:46.346000000,2020/11/14 06:44:46.346000000,0,512155916383518720,,43875,北阿拉伯海,轨迹五,2020年
512155918413561858,2020/11/14 06:44:46.346000000,2020/11/14 06:44:46.346000000,0,512155916383518720,,43887,阿曼湾,轨迹五,2020年
512155918413561859,2020/11/14 06:44:46.346000000,2020/11/14 06:44:46.346000000,0,512155916383518720,进行的“力量展示”,43908,北阿拉伯海,轨迹五,2020年
512155918413561860,2020/11/14 06:44:46.346000000,2020/11/14 06:44:46.346000000,0,512155916383518720,,43918,亚丁湾,轨迹五,2020年
512155918413561861,2020/11/14 06:44:46.346000000,2020/11/14 06:44:46.346000000,0,512155916383518720,,43919,巴贝勒·曼德布海峡（Bab-el Mandeb Strait）北行,轨迹五,2020年
512155918413561862,2020/11/14 06:44:46.346000000,2020/11/14 06:44:46.346000000,0,512155916383518720,,43923,苏伊士运河,轨迹五,2020年
512155918413561863,2020/11/14 06:44:46.346000000,2020/11/14 06:44:46.346000000,0,512155916383518720,,43928,直布罗陀海峡西行,轨迹五,2020年
512155918413561864,2020/11/14 06:44:46.346000000,2020/11/14 06:44:46.346000000,0,512155916383518720,,43959,北卡罗来纳州哈特拉斯角以南,轨迹五,2020年
512155918413561865,2020/11/14 06:44:46.346000000,2020/11/14 06:44:46.346000000,0,512155916383518720,,43968,北卡罗来纳州库里塔克班克斯半岛海岸,轨迹五,2020年
512155918417756160,2020/11/14 06:44:46.347000000,2020/11/14 06:44:46.347000000,0,512155916383518720,,43977,新斯科舍省海岸,轨迹五,2020年
512155918417756161,2020/11/14 06:44:46.347000000,2020/11/14 06:44:46.347000000,0,512155916383518720,与诺曼底号航空母舰（CG 60），蒙彼利埃号航空母舰（SSN 765）和魁北克HMCS维尔航空（FFH 332）参加了一次“警惕鱼鹰”演习,43982,,轨迹五,2020年
512155918417756162,2020/11/14 06:44:46.347000000,2020/11/14 06:44:46.347000000,0,512155916383518720,与哈里·杜鲁门（Harry S. Truman）（CVN 75）一起参加了一次摄影练习（PHOTOEX）,43986,卡罗来纳州哈特拉斯角,轨迹五,2020年
512155918417756163,2020/11/14 06:44:46.347000000,2020/11/14 06:44:46.347000000,0,512155916383518720,,43998,诺福克海军基地,轨迹五,2020年
512155918417756164,2020/11/14 06:44:46.347000000,2020/11/14 06:44:46.347000000,0,512155916882640896,,43878,圣迭戈海军基地,轨迹一,2009年
512155918417756165,2020/11/14 06:44:46.347000000,2020/11/14 06:44:46.347000000,0,512155916882640896,,43931,圣迭戈海军基地以西,轨迹一,2009年
512155918417756166,2020/11/14 06:44:46.347000000,2020/11/14 06:44:46.347000000,0,512155916882640896,,44003,苏禄海,轨迹一,2009年
512155918417756167,2020/11/14 06:44:46.347000000,2020/11/14 06:44:46.347000000,0,512155916882640896,,44006,樟宜海军基地,轨迹一,2009年
512155918417756168,2020/11/14 06:44:46.347000000,2020/11/14 06:44:46.347000000,0,512155916882640896,,44018,北阿拉伯海,轨迹一,2009年
512155918417756169,2020/11/14 06:44:46.347000000,2020/11/14 06:44:46.347000000,0,512155916882640896,,44096,普吉岛沿海地区,轨迹一,2009年
512155918421950464,2020/11/14 06:44:46.348000000,2020/11/14 06:44:46.348000000,0,512155916882640896,,44117,珍珠港,轨迹一,2009年
512155918421950465,2020/11/14 06:44:46.348000000,2020/11/14 06:44:46.348000000,0,512155916882640896,,44125,圣迭戈海军基地,轨迹一,2009年
512155918421950466,2020/11/14 06:44:46.348000000,2020/11/14 06:44:46.348000000,0,512155916882640896,参加两年一次的2010年环太平洋太平洋演习,44010,珍珠港,,2010年
512155918421950467,2020/11/14 06:44:46.348000000,2020/11/14 06:44:46.348000000,0,512155916882640896,,44051,圣迭戈海军基地,,2010年
512155918421950468,2020/11/14 06:44:46.348000000,2020/11/14 06:44:46.348000000,0,512155916882640896,前往日本进行地震及福岛核电站救灾,43903,日本本周东海岸,轨迹二,2013年
512155918421950469,2020/11/14 06:44:46.348000000,2020/11/14 06:44:46.348000000,0,512155916882640896,与印度海军与菲律宾一起参加2011年马拉巴尔演习,43929,菲律宾以东,轨迹二,2013年
512155918421950470,2020/11/14 06:44:46.348000000,2020/11/14 06:44:46.348000000,0,512155916882640896,,43940,佐世保,轨迹二,2013年
512155918426144768,2020/11/14 06:44:46.349000000,2020/11/14 06:44:46.349000000,0,512155916882640896,对泰国进行了为期四天的访问,43952,普吉岛,轨迹二,2013年
512155918426144769,2020/11/14 06:44:46.349000000,2020/11/14 06:44:46.349000000,0,512155916882640896,,43973,哈利法·本·萨勒曼港口,轨迹二,2013年
512155918426144770,2020/11/14 06:44:46.349000000,2020/11/14 06:44:46.349000000,0,512155916882640896,,44055,香港,轨迹二,2013年
512155918426144771,2020/11/14 06:44:46.349000000,2020/11/14 06:44:46.349000000,0,512155916882640896,,44064,阿普拉,轨迹二,2013年
512155918426144772,2020/11/14 06:44:46.349000000,2020/11/14 06:44:46.349000000,0,512155916882640896,,44074,珍珠港,轨迹二,2013年
512155918426144773,2020/11/14 06:44:46.349000000,2020/11/14 06:44:46.349000000,0,512155916882640896,,44083,圣迭戈海军基地,轨迹二,2013年
512155918426144774,2020/11/14 06:44:46.349000000,2020/11/14 06:44:46.349000000,0,512155916882640896,跨国环太平洋演习（RIMPAC）,43994,珍珠港西北,轨迹三,2014年
512155918430339072,2020/11/14 06:44:46.349000000,2020/11/14 06:44:46.349000000,0,512155916882640896,,44008,夏威夷海军基地,轨迹三,2014年
512155918430339073,2020/11/14 06:44:46.350000000,2020/11/14 06:44:46.350000000,0,512155916882640896,跨国环太平洋演习（RIMPAC）第二阶段,44019,珍珠港西北,轨迹三,2014年
512155918430339074,2020/11/14 06:44:46.350000000,2020/11/14 06:44:46.350000000,0,512155916882640896,,44043,珍珠港,轨迹三,2014年
512155918430339075,2020/11/14 06:44:46.350000000,2020/11/14 06:44:46.350000000,0,512155916882640896,,44053,圣迭戈海军基地,轨迹三,2014年
512155918430339076,2020/11/14 06:44:46.350000000,2020/11/14 06:44:46.350000000,0,512155916882640896,"里根的1,400多名机组人员将登上乔治·华盛顿号航空母舰，进行为期两个月的航行，前往其新的弗吉尼亚州诺福克港。里根的其余船员将留在圣地亚哥，并将被分配给西奥多·罗斯福号（CVN 71）。",44051,圣迭戈海军基地,轨迹四,2015年
512155918430339077,2020/11/14 06:44:46.350000000,2020/11/14 06:44:46.350000000,0,512155916882640896,,44084,珍珠港,轨迹四,2015年
512155918430339078,2020/11/14 06:44:46.350000000,2020/11/14 06:44:46.350000000,0,512155916882640896,,44091,阿普拉海军基地,轨迹四,2015年
512155918430339079,2020/11/14 06:44:46.350000000,2020/11/14 06:44:46.350000000,0,512155916882640896,与CG 62和DDG 88参加了防空演习（ADEX）,44097,关岛西北,轨迹四,2015年
512155918430339080,2020/11/14 06:44:46.350000000,2020/11/14 06:44:46.350000000,0,512155916882640896,,44105,横须贺,轨迹四,2015年
512155918430339081,2020/11/14 06:44:46.350000000,2020/11/14 06:44:46.350000000,0,512155916882640896,,44126,釜山,轨迹四,2015年
512155918434533376,2020/11/14 06:44:46.351000000,2020/11/14 06:44:46.351000000,0,512155916882640896,里根与世宗大王（DDG 991），西厓柳成龙（DDG 992）一起参加防空演习（ADEX）,10月26日至29日,朝鲜半岛东部的,轨迹四,2015年
512155918434533377,2020/11/14 06:44:46.351000000,2020/11/14 06:44:46.351000000,0,512155916882640896,,44134,釜山海军基地,轨迹四,2015年
512155918434533378,2020/11/14 06:44:46.351000000,2020/11/14 06:44:46.351000000,0,512155916882640896,10月30日，里根号停泊在韩国釜山海军基地的1号泊位，进行了为期5天的港口访问。,44149,菲律宾,轨迹四,2015年
512155918434533379,2020/11/14 06:44:46.351000000,2020/11/14 06:44:46.351000000,0,512155916882640896,美国和日本海上自卫队（JMSDF）进行的为期9天的双边年度演习（ANNUALEX）27G,44151,日本南部水域,轨迹四,2015年
512155918434533380,2020/11/14 06:44:46.351000000,2020/11/14 06:44:46.351000000,0,512155916882640896,,43933,横须贺,轨迹五,2016年
512155918434533381,2020/11/14 06:44:46.351000000,2020/11/14 06:44:46.351000000,0,512155916882640896,里根号与斯坦尼斯号进行双航母演练,44000,日本冲绳以东,轨迹五,2016年
512155918434533382,2020/11/14 06:44:46.351000000,2020/11/14 06:44:46.351000000,0,512155916882640896,,44013,吕宋海峡西行,轨迹五,2016年
512155918434533383,2020/11/14 06:44:46.351000000,2020/11/14 06:44:46.351000000,0,512155916882640896,,44025,南海,轨迹五,2016年
512155918438727680,2020/11/14 06:44:46.352000000,2020/11/14 06:44:46.352000000,0,512155916882640896,,44038,横须贺,轨迹五,2016年
512155918438727681,2020/11/14 06:44:46.352000000,2020/11/14 06:44:46.352000000,0,512155916882640896,开始秋季巡航,44077,横须贺,轨迹五,2016年
512155918438727682,2020/11/14 06:44:46.352000000,2020/11/14 06:44:46.352000000,0,512155916882640896,两年一次的野外训练演习Valiant Shield 2016,44086,关岛以西海域,轨迹五,2016年
512155918438727683,2020/11/14 06:44:46.352000000,2020/11/14 06:44:46.352000000,0,512155916882640896,,44087,关岛东北117海里,轨迹五,2016年
512155918438727684,2020/11/14 06:44:46.352000000,2020/11/14 06:44:46.352000000,0,512155916882640896,,44098,阿普拉港,轨迹五,2016年
512155918438727685,2020/11/14 06:44:46.352000000,2020/11/14 06:44:46.352000000,0,512155916882640896,,44114,朝鲜半岛西南,轨迹五,2016年
512155918438727686,2020/11/14 06:44:46.352000000,2020/11/14 06:44:46.352000000,0,512155916882640896,里根号（USS Ronald Reagan）和美国海军陆战队大臣维尔（CG 62），柯蒂斯·维利伯（USS Curtis Wlibur）（DDG 54），约翰·麦凯恩（USS John S. McCain）（DDG 56）和SteSem（DDG 63）等参加了照相练习（PHOTOEX）,44118,朝鲜半岛西南,轨迹五,2016年
512155918438727687,2020/11/14 06:44:46.352000000,2020/11/14 06:44:46.352000000,0,512155916882640896,,44120,釜山海军基地,轨迹五,2016年
512155918442921984,2020/11/14 06:44:46.353000000,2020/11/14 06:44:46.353000000,0,512155916882640896,,44134,冲绳北部,轨迹五,2016年
512155918442921985,2020/11/14 06:44:46.353000000,2020/11/14 06:44:46.353000000,0,512155916882640896,,44146,横须贺,轨迹五,2016年
512155918442921986,2020/11/14 06:44:46.353000000,2020/11/14 06:44:46.353000000,0,512155916882640896,,43840,横须贺,轨迹六,2017年
512155918442921987,2020/11/14 06:44:46.353000000,2020/11/14 06:44:46.353000000,0,512155916882640896,开始夏季巡航,43967,横须贺,轨迹六,2017年
512155918442921988,2020/11/14 06:44:46.353000000,2020/11/14 06:44:46.353000000,0,512155916882640896,与卡尔·文森号（CVN 70）、和日本海上自卫队（JMSDF）一起参加了照片演习（PHOTOEX）,43982,津轻海峡西,轨迹六,2017年
512155918442921989,2020/11/14 06:44:46.353000000,2020/11/14 06:44:46.353000000,0,512155916882640896,,43983,过境朝鲜海峡,轨迹六,2017年
512155918442921990,2020/11/14 06:44:46.353000000,2020/11/14 06:44:46.353000000,0,512155916882640896,,43994,吕宋海峡,轨迹六,2017年
512155918442921991,2020/11/14 06:44:46.353000000,2020/11/14 06:44:46.353000000,0,512155916882640896,与JS Izumo和JS Sazanami（DD 113）参加了一次过关演习（PASSEX）,43995,南中国海,轨迹六,2017年
512155918447116288,2020/11/14 06:44:46.354000000,2020/11/14 06:44:46.354000000,0,512155916882640896,,43999,樟宜海军基地,轨迹六,2017年
512155918447116289,2020/11/14 06:44:46.354000000,2020/11/14 06:44:46.354000000,0,512155916882640896,为期两年的联合演习Talisman Sabre 2017,44020,澳大利亚昆士兰州沿海,轨迹六,2017年
512155918447116290,2020/11/14 06:44:46.354000000,2020/11/14 06:44:46.354000000,0,512155916882640896,,44035,澳大利亚布里斯班港,轨迹六,2017年
512155918447116291,2020/11/14 06:44:46.354000000,2020/11/14 06:44:46.354000000,0,512155916882640896,,44052,横须贺海军基地,轨迹六,2017年
512155918447116292,2020/11/14 06:44:46.354000000,2020/11/14 06:44:46.354000000,0,512155916882640896,,44098,菲律宾海,轨迹六,2017年
512155918447116293,2020/11/14 06:44:46.354000000,2020/11/14 06:44:46.354000000,0,512155916882640896,,44103,吕宋海峡,轨迹六,2017年
512155918447116294,2020/11/14 06:44:46.354000000,2020/11/14 06:44:46.354000000,0,512155916882640896,,44106,维多利亚港,轨迹六,2017年
512155918447116295,2020/11/14 06:44:46.354000000,2020/11/14 06:44:46.354000000,0,512155916882640896,,44111,吕宋海峡,轨迹六,2017年
512155918447116296,2020/11/14 06:44:46.354000000,2020/11/14 06:44:46.354000000,0,512155916882640896,与韩国皇家世宗大王（DDG 991）等在朝鲜半岛以东海域进行了为期三天的海事特别行动演习（MCSOFEX）,44122,朝鲜半岛以东海域,轨迹六,2017年
512155918451310592,2020/11/14 06:44:46.355000000,2020/11/14 06:44:46.355000000,0,512155916882640896,,44125,釜山海军基地,轨迹六,2017年
512155918451310593,2020/11/14 06:44:46.355000000,2020/11/14 06:44:46.355000000,0,512155916882640896,“力量展示”演习,44147,日本海,轨迹六,2017年
512155918451310594,2020/11/14 06:44:46.355000000,2020/11/14 06:44:46.355000000,0,512155916882640896,为期10天的28G年度演习（ANNUALEX）,44151,冲绳以东水域,轨迹六,2017年
512155918451310595,2020/11/14 06:44:46.355000000,2020/11/14 06:44:46.355000000,0,512155916882640896,,44169,横须贺海军基地,轨迹六,2017年
512155918451310596,2020/11/14 06:44:46.355000000,2020/11/14 06:44:46.355000000,0,512155916882640896,,43985,菲律宾海,轨迹七,2018年
512155918451310597,2020/11/14 06:44:46.355000000,2020/11/14 06:44:46.355000000,0,512155916882640896,美日印参加马拉巴尔2018年三方演习,43993,关岛以东,轨迹七,2018年
512155918451310598,2020/11/14 06:44:46.355000000,2020/11/14 06:44:46.355000000,0,512155916882640896,参加了PHOTOEX,43997,塞班岛以东,轨迹七,2018年
512155918451310599,2020/11/14 06:44:46.355000000,2020/11/14 06:44:46.355000000,0,512155916882640896,,44006,南海,轨迹七,2018年
512155918455504896,2020/11/14 06:44:46.356000000,2020/11/14 06:44:46.356000000,0,512155916882640896,，罗纳德·里根号（Ronald Reagan）号船在菲律宾共和国附近停泊，进行了为期四天的港口访问,44008,马尼拉海岸,轨迹七,2018年
512155918455504897,2020/11/14 06:44:46.356000000,2020/11/14 06:44:46.356000000,0,512155916882640896,,44018,吕宋海峡,轨迹七,2018年
512155918455504898,2020/11/14 06:44:46.356000000,2020/11/14 06:44:46.356000000,0,512155916882640896,与安提坦号航空母舰（CG 54）和米利乌斯号航空母舰（DDG 69）一起参加了防空演习（ADEX）,44019,冲绳以东,轨迹七,2018年
512155918455504899,2020/11/14 06:44:46.356000000,2020/11/14 06:44:46.356000000,0,512155916882640896,,44030,菲律宾,轨迹七,2018年
512155918455504900,2020/11/14 06:44:46.356000000,2020/11/14 06:44:46.356000000,0,512155916882640896,,44036,横须贺,轨迹七,2018年
512155918455504901,2020/11/14 06:44:46.356000000,2020/11/14 06:44:46.356000000,0,512155916882640896,里根与安提坦号航空母舰，米利厄斯号航空母舰参加了PHOTOEX“力量展示”,44074,东海,轨迹七,2018年
512155918455504902,2020/11/14 06:44:46.356000000,2020/11/14 06:44:46.356000000,0,512155916882640896,,44084,菲律宾海,轨迹七,2018年
512155918455504903,2020/11/14 06:44:46.356000000,2020/11/14 06:44:46.356000000,0,512155916882640896,两年一次的野外训练演习Valiant Shield 2018,44091,关岛,轨迹七,2018年
512155918459699200,2020/11/14 06:44:46.357000000,2020/11/14 06:44:46.357000000,0,512155916882640896,,44098,阿普拉,轨迹七,2018年
512155918459699201,2020/11/14 06:44:46.357000000,2020/11/14 06:44:46.357000000,0,512155916882640896,,44115,济州岛南海岸,轨迹七,2018年
512155918459699202,2020/11/14 06:44:46.357000000,2020/11/14 06:44:46.357000000,0,512155916882640896,,44116,济州岛,轨迹七,2018年
512155918459699203,2020/11/14 06:44:46.357000000,2020/11/14 06:44:46.357000000,0,512155916882640896,,44123,冲绳以东,轨迹七,2018年
512155918459699204,2020/11/14 06:44:46.357000000,2020/11/14 06:44:46.357000000,0,512155916882640896,与日本海上自卫队（JMSDF）舰船一起参与日本两年一度的``肯恩剑（Keen Sword）''演习,44133,冲绳以东,轨迹七,2018年
512155918459699205,2020/11/14 06:44:46.357000000,2020/11/14 06:44:46.357000000,0,512155916882640896,,44147,那霸市东南约150英里处,轨迹七,2018年
512155918459699206,2020/11/14 06:44:46.357000000,2020/11/14 06:44:46.357000000,0,512155916882640896,与约翰·斯坦尼斯（John C. Stennis）（CVN 74）CSG-3一起参加了PHOTOEX“力量展示”,44151,菲律宾海,轨迹七,2018年
512155918459699207,2020/11/14 06:44:46.357000000,2020/11/14 06:44:46.357000000,0,512155916882640896,,44156,香港,轨迹七,2018年
512155918459699208,2020/11/14 06:44:46.357000000,2020/11/14 06:44:46.357000000,0,512155916882640896,,44170,横须贺,轨迹七,2018年
512155918459699209,2020/11/14 06:44:46.357000000,2020/11/14 06:44:46.357000000,0,512155916882640896,,43968,横须贺,轨迹八,2019年
512155918463893504,2020/11/14 06:44:46.358000000,2020/11/14 06:44:46.358000000,0,512155916882640896,,43993,南海,轨迹八,2019年
512155918463893505,2020/11/14 06:44:46.358000000,2020/11/14 06:44:46.358000000,0,512155916882640896,,43996,吕宋海峡东行,轨迹八,2019年
